Air Force,26,0.769,31,19.8,-1.84,0,0.99,0.11,0.96,0.992567535,0.115,0.5,0.59,0.49,0.5957
North Carolina State,26,0.538,27,22.8,3.49,0,0.25,0.48,0.48,1.252591268,0.109,0.1,0.48,0.68,0.4931
North Texas,26,0.385,24.8,32.6,-4.56,0,-0.74,-0.87,-1.25,1.23753119,0.206,0.1,0.43,0.77,0.4902
Northern Illinois,26,0.417,30.5,30.3,-3.64,0,-0.14,-0.38,-0.18,1.190384378,0.162,0,0.84,0.61,0.498
Northwestern,26,0.538,26,22.2,3.07,0,0.35,0.52,0.34,1.278469442,0.116,0.6,0.7,0.47,0.4899
Notre Dame,26,0.333,30.9,27.8,3.94,10,0.43,0.08,0.61,1.26199183,0.108,-0.3,0.61,0.37,0.4898
Ohio,26,0.571,26.3,22.6,-5.56,0,-0.72,0.15,0.53,1.223150604,0.103,0.1,0.48,0.41,0.4888
Ohio State,6,0.846,39.4,15.5,6.59,6,0.9,1.44,1.41,1.070840358,0.056,1.2,0.29,0.36,0.4887
Oklahoma,5,0.846,43.9,28.8,3.6,3,1.57,-0.02,2.04,1.336624285,0.158,0,0.71,0.6,0.4883
Oklahoma State,11,0.769,38.6,26.5,1.7,21,0.72,0.18,0.89,1.295473218,0.183,0.7,0.78,0.62,0.4879
Oregon,26,0.333,35.4,41.4,5.12,24,0.91,-1.12,-0.23,1.410521392,0.186,-0.2,0.67,0.74,0.4834
Oregon State,26,0.333,26.2,30.5,5.11,0,0.04,0.04,-0.49,1.217104568,0.151,-0.3,0.7,0.68,0.4821
Penn State,7,0.786,37.6,25.4,5.44,0,0.7,0.51,1.46,1.347633274,0.089,0.1,0.5,0.61,0.4816
Pitt,26,0.615,40.9,35.2,3.51,0,1.11,-0.47,0.8,0,0.174,0,0.7,0.79,0.4799
Purdue,26,0.25,24.6,38.3,1.29,0,-0.22,-0.82,-1.4,1.283859852,0.244,-1.8,0.64,0.66,0.4793
Rice,26,0.25,25.3,37.3,-4.34,0,-0.81,-1.12,-2.33,1.16048569,0.264,-0.8,0.5,0.82,0.4777
Rutgers,26,0.167,15.7,37.5,4.95,0,-0.91,-0.25,-2.25,1.081226404,0.195,-0.5,0.82,0.89,0.4766
SMU,26,0.417,27.7,36.3,-0.34,0,-0.21,-0.1,-0.39,1.203217939,0.214,0,0.93,0.63,0.4732
San Diego State,25,0.786,35.2,20.2,-5.17,0,-0.15,0.37,1.15,1.216532062,0.103,1,0.52,0.79,0.4713
San Jose State,26,0.333,24.4,34.7,-2.61,0,-0.86,-0.84,-1.41,0,0.225,-0.6,0.68,0.56,0.4701
South Alabama,26,0.462,25.4,27,-5.26,0,-0.37,-0.64,-0.46,1.260167108,0.144,-0.1,0.37,0.66,0.4749
South Carolina,26,0.462,20.8,26.5,2.01,0,-0.66,0.43,-0.75,1.170192074,0.112,0.6,0.49,0.46,0.4745
South Florida,19,0.846,43.8,31.6,-2.7,0,0.93,-0.22,0.95,1.499666774,0.135,0.6,0.89,0.66,0.474
Southern Mississippi,26,0.538,32.8,29.5,-5.04,0,-0.26,-0.27,0.17,1.328759115,0.226,-1.3,0.68,0.72,0.4725
Stanford,12,0.769,26.3,20.4,5.23,8,0.02,0.69,0.59,1.20039815,0.08,0.2,0.33,0.61,0.469
Syracuse,26,0.333,25.7,38.6,4.57,0,0.11,-0.49,-2.28,1.308775065,0.273,0,0.91,0.75,0.4654
Texas Christian,26,0.462,31,28,1.47,13,0.03,0.4,0.57,1.171404545,0.121,-0.3,0.47,0.71,0.4524
Temple,26,0.714,32.4,18.4,-3.32,0,0.34,0.35,1.25,1.283377112,0.117,0.2,0.72,0.53,0.4647
Tennessee,22,0.692,36.4,28.8,4.44,9,0.7,0.07,1.44,1.282663523,0.151,-0.3,0.85,0.79,0.4634
Texas,26,0.417,31.9,31.5,2.42,0,-0.03,0.21,0.31,1.048199934,0.166,-0.3,0.79,0.79,0.4631
Texas A&M,26,0.615,34.8,24.5,3.77,0,0.38,0.3,0.12,1.330729894,0.135,0.3,0.58,0.7,0.4629
Texas State,26,0.167,18.6,41.1,-3.36,0,-1.22,-1.38,-2.27,1.219129183,0.169,-1.4,0.51,0.62,0.4617
Texas Tech,26,0.417,43.7,43.5,1.5,0,1.08,-1.2,-0.91,1.357511947,0.273,-0.5,0.68,0.67,0.4608
Toledo,26,0.692,38,25.7,-3.75,0,0.97,-0.39,1.5,1.296513112,0.145,-0.2,0.63,0.4,0.4596
Troy,26,0.769,33.7,22.1,-4.67,0,-0.16,0.34,0.48,1.100852973,0.097,0.8,0.57,0.5,0.4535
Tulane,26,0.333,24.1,27.7,-2.21,0,-0.64,0.07,-0.76,1.175501216,0.139,0.5,0.27,0.71,0.453
Tulsa,26,0.769,42.5,29.8,-3.71,0,0.7,-0.01,0.91,1.222386175,0.135,0,0.72,0.67,0.4524
UCF,26,0.462,28.8,24.6,-1.86,0,-0.72,0.61,-0.12,1.269690459,0.099,0,0.88,0.87,0.5418
UCLA,26,0.333,24.9,27.5,5.13,16,-0.24,0.64,0.55,1.327163715,0.076,-0.2,0.62,0.79,0.4486
Nevada-Las Vegas,26,0.333,31.6,36.8,-3.8,0,-0.3,-1.12,-0.65,1.246695847,0.202,0,0.56,0.61,0.4449
USC,3,0.769,34.4,24.2,7.04,20,0.93,0.58,1.13,1.206425466,0.126,0,0.55,0.74,0.4441
UTEP,26,0.333,26.3,34.9,-7.25,0,-0.65,-1.34,-0.68,1.33466135,0.205,-0.5,0.89,0.57,0.4508
UTSA,26,0.462,29.2,27.9,-5.07,0,-0.47,-0.26,-0.76,1.214374185,0.143,0.5,0.61,0.59,0.4496
Utah,23,0.692,29.8,23.9,2.19,0,0.03,0.44,0.02,1.170997321,0.157,0.4,0.23,0.73,0.4424
Utah State,26,0.25,23.9,29.3,0.1,0,-0.39,-0.31,0.12,1.355202014,0.148,-0.5,0.59,0.42,0.4402
Vanderbilt,26,0.462,23,24,3.06,0,-0.26,0.4,-0.82,1.140361277,0.108,0.2,0.6,0.79,0.4363
Virginia,26,0.167,22.5,33.8,1.84,0,-0.46,-0.07,-1.66,1.179744613,0.171,-0.5,0.8,0.6,0.4316
Virginia Tech,16,0.714,35,22.8,2.43,0,0.29,0.8,0.76,1.12578223,0.133,-0.1,0.67,0.76,0.4376
Wake Forest,26,0.538,20.4,22.2,1.8,0,-0.49,0.49,-0.64,1.153700299,0.113,0.8,0.89,0.78,0.4202
Washington,4,0.857,41.8,17.7,3.98,14,1.12,1.19,2.55,1.223857173,0.058,1.2,0.75,0.77,0.3802
Washington State,26,0.615,38.2,26.4,3.18,0,0.97,0.27,0,1.22669398,0.131,0.5,0.87,0.66,0.4071
West Virginia,18,0.769,31.2,24,2.03,0,0.41,0.49,0.78,1.247596612,0.103,0.3,0.85,0.34,0.4286
Western Kentucky,26,0.786,45.5,24.6,-4.03,0,1.01,-0.01,2.13,1.361735946,0.149,0.1,0.47,0.59,0.4304
Western Michigan,15,0.929,41.6,19.8,-4.61,0,1.1,0.02,0.76,1.120749944,0.153,1.4,0.77,0.6,0.4302
Wisconsin,9,0.786,28.4,15.6,5.3,0,0.49,1.15,0.52,1.110653122,0.096,0.9,0.35,0.53,0.3655
Wyoming,26,0.571,35.9,34.1,-0.99,0,0.03,-0.25,-0.7,1.329105832,0.205,0.2,0.61,0.79,0.4084
Air Force,26,0.571,33.8,25.5,-3.14,0,0.15,-0.13,0.25,1.180968747,0.185,-0.5,0.61,0.45,0.5632
Akron,26,0.615,23.9,21.5,-4.44,0,-0.61,0.28,0.01,1.218091614,0.096,0.8,0.63,0.59,0.522
Alabama,2,0.933,35.1,15.1,7.46,3,0.7,1.57,1.49,1.162807208,0.09,0.5,0.26,0.64,0.5125
Appalachian State,26,0.846,36.7,19.1,-7.34,0,0.1,0.46,1.99,1.310601474,0.098,0.2,-1,-1,0.4879
Arizona,26,0.538,37.4,35.8,1.12,22,0.41,-0.55,0.5,1.34760404,0.142,-0.6,0.72,0.55,0.4121
Arizona State,26,0.462,34.6,33.5,4.45,15,0.37,0.24,-0.73,1.213624654,0.207,0.3,0.47,0.66,0.5027
Arkansas,26,0.615,35.9,27.4,6.02,18,1.49,-0.02,0.61,1.243325295,0.129,0.3,0.81,0.56,0.5892
Arkansas State,26,0.692,40,30.2,-6.26,0,-0.25,0.01,-0.03,1.234228189,0.201,0.5,0.88,0.57,0.4973
Army,26,0.167,22.1,27.8,-5.9,0,-0.75,-0.37,-0.47,1.211611051,0.175,-0.8,0.46,0.72,0.5309
Auburn,26,0.538,27.5,26,5.39,6,0.3,0.49,-0.1,1.065842346,0.079,0.3,0.34,0.57,0.4824
BYU,26,0.692,33.7,22.8,0.66,0,0.24,0.38,0.65,1.311872935,0.084,0.1,0.51,0.54,0.461
Ball State,26,0.25,23.1,35.8,-1.16,0,-0.52,-0.89,-1.57,1.066204876,0.169,0,0.96,0.7,0.4767
Baylor,17,0.769,48.1,28.3,0.31,4,1.27,0.52,1.89,1.325393795,0.098,0.2,0.54,0.85,0.436
Boise State,26,0.692,39.1,20.2,-4.66,23,0.07,0.53,0.95,1.21173097,0.152,0.7,0.58,0.76,0.5385
Boston College,26,0.25,17.2,15.3,2.11,0,-1.31,1.26,-0.79,1.234153213,0.094,0,0.31,0.49,0.4853
Bowling Green,26,0.714,42.2,28.9,-0.34,0,1.25,-0.16,1.15,1.345584115,0.1,0.9,0.94,0.43,0.4519
Buffalo,26,0.417,26.7,27.6,-4.56,0,-0.5,-0.41,-0.98,1.105606069,0.182,-0.3,0.73,0.38,0.4887
California,26,0.615,37.9,30.7,4.92,0,1.01,-0.13,0.98,1.264758597,0.163,0.2,0.84,0.79,0.4526
Central Michigan,26,0.538,25.8,22,-1.8,0,-0.24,0.08,0.38,1.247305835,0.118,0.2,0.63,0.68,0.5475
Charlotte,26,0.167,17.5,36.3,-7.03,0,-1.74,-0.64,-1.74,1.120844526,0.153,-1.1,0.89,0.84,0.4608
Cincinnati,26,0.538,33.8,31.2,-0.65,0,0.36,-0.27,0.56,1.21967641,0.136,-1.5,0.83,0.64,0.5231
Clemson,1,0.933,38.5,21.7,5.21,12,0.98,1.04,1.77,1.167542644,0.127,0.1,0.64,0.4,0.5049
Colorado,26,0.308,24.6,27.5,1.33,0,-0.44,-0.08,-1.03,1.080395655,0.152,-0.1,0.75,0.8,0.5229
Colorado State,26,0.538,29.6,27.2,-5.78,0,-0.15,-0.44,-0.41,1.113213009,0.148,-0.8,0.52,0.75,0.5018
Connecticut,26,0.462,17.2,19.5,-1.37,0,-1,-1,-0.05,-1,0.109,0.7,-1,-1,-1
Duke,26,0.615,31.5,25.4,-0.75,0,-0.2,-0.11,-0.29,1.150350943,0.139,-0.1,0.34,0.78,0.504
East Carolina,26,0.417,27.4,26,-0.93,0,-0.2,-0.04,0.09,1.218579236,0.075,-0.5,0.41,0.64,0.4698
Eastern Michigan,26,0.083,25.4,42.1,-3.83,0,-0.43,-1.77,-1.72,1.28535607,0.233,-1.1,0.52,0.62,0.4734
Florida,19,0.714,23.2,18.3,4.94,0,-0.15,0.81,0.45,1.290799994,0.099,0.6,0.53,0.75,0.5396
Florida Atlantic,26,0.25,22.5,28.8,-4.74,0,-1.06,-0.3,-0.55,1.11685986,0.17,-0.2,0.65,0.49,0.5162
Florida International,26,0.417,25.5,29.8,-8.12,0,-0.77,-0.98,-1.02,1.206439373,0.155,0.2,0.66,0.72,0.4819
Florida State,9,0.769,31.7,17.5,1.97,10,0.5,0.73,1.73,1.270772461,0.086,-0.1,0.38,0.6,0.4772
Fresno State,26,0.25,22.3,38.1,-1.79,0,-0.7,-0.79,-1.39,1.265581631,0.182,-0.1,0.31,0.52,0.4914
Georgia,26,0.769,26.3,16.9,1.83,9,0.08,0.9,0.86,1.158063726,0.058,0.5,0.55,0.55,0.4817
Georgia Southern,26,0.692,36.5,23.5,-5.42,0,0.22,0.22,0.72,1.343077445,0.168,0.2,-1,-1,0.5171
Georgia State,26,0.462,26.9,28.3,-7.15,0,-0.53,-0.15,1.05,1.395498702,0.093,-0.2,0.75,0.94,0.503
Georgia Tech,26,0.25,29.3,25.8,4.6,16,-0.24,0.24,-0.6,1.255123723,0.117,-0.8,0.48,0.75,0.526
Hawaii,26,0.231,17.6,35.6,-2.71,0,-1.29,-0.79,-1,1.165249433,0.128,-1.9,0.74,0.66,0.4178
Houston,18,0.929,40.4,20.7,-3.04,0,0.61,0.55,0.72,1.301417186,0.134,1.6,0.45,0.69,0.4904
Illinois,26,0.417,22.7,23.3,3.26,0,-0.33,0.33,-0.21,1.194164194,0.096,0.5,0.61,0.7,0.4802
Indiana,26,0.462,36.5,37.6,3.03,0,0.41,-0.33,-0.04,1.220138675,0.193,0.5,0.6,0.56,0.5142
Iowa,5,0.857,30.9,20.4,1.51,0,0.3,0.62,0.88,1.237464758,0.107,0.9,0.43,0.59,0.5694
Iowa State,26,0.25,25,32.7,4.28,0,-0.1,-0.01,-0.69,1.185184991,0.189,-1,0.7,0.65,0.5281
Kansas,26,0,15.3,46.1,3.87,0,-0.96,-1.08,-3.01,1.20929311,0.283,-0.4,0.2,0.38,0.4768
Kansas State,26,0.462,29.9,31.5,2.06,0,0.03,-0.11,-1.28,1.087066243,0.174,-0.3,0.25,0.6,0.5419
Kent State,26,0.25,13.1,26.1,-1.96,0,-1.32,-0.1,-1.21,1.231668806,0.088,-0.3,0.71,0.88,0.4869
Kentucky,26,0.417,24.7,27.4,0.41,0,-0.1,-0.22,-0.4,1.339076829,0.138,0,0.79,0.72,0.5202
LSU,20,0.75,32.8,24.3,6.79,14,0.8,0.8,1.37,1.292271799,0.122,0.6,0.86,0.6,0.5237
Louisiana Tech,26,0.692,37.5,26.8,-5.94,0,0.1,0.21,1.65,1.264658353,0.094,0,0.56,0.61,0.4906
Louisiana,26,0.333,26.4,31.8,-7.38,0,-0.71,-0.84,-1.2,1.179541922,0.144,-0.8,0.4,0.38,0.5096
Louisiana-Monroe,26,0.154,21,36.5,-4.42,0,-1.4,-0.56,-1.32,1.304507133,0.161,-1.5,0.37,0.76,0.5018
Louisville,26,0.615,28.7,24.1,3.23,0,0.05,0.55,0.88,1.342786199,0.128,-0.3,0.5,0.5,0.475
Marshall,26,0.769,31.3,17.8,-8.24,0,-0.53,0.4,0.58,1.129362546,0.076,0.4,0.35,0.56,0.4817
Maryland,26,0.25,24.7,34.4,6.83,0,-0.46,0.12,-0.58,1.365796862,0.17,-1.5,0.41,0.59,0.4752
Massachusetts,26,0.25,22.2,31.4,-2.6,0,-0.65,-0.4,-0.16,1.226418777,0.11,-0.1,0.9,0.9,0.4757
Memphis,26,0.692,40.2,27.3,0.16,0,0.52,0.18,0.2,1.230677819,0.171,0.4,0.79,0.45,0.4564
Miami (FL),26,0.615,27.8,28.2,3.38,0,-0.13,0.18,-0.45,1.240575765,0.204,0.9,0.61,0.65,0.513
Miami (OH),26,0.25,17.9,32,-3.11,0,-1.2,-0.23,-0.7,1.309787218,0.159,-1.3,0.37,0.7,0.4425
Michigan,26,0.769,31.4,16.4,4.57,0,0.6,0.72,1.17,1.185307223,0.096,-0.3,0.66,0.53,0.5055
Michigan State,3,0.857,29.8,21.7,6.58,5,0.53,0.7,0.26,1.245703431,0.113,1,0.71,0.49,0.5269
Middle Tennessee State,26,0.538,34,26.6,-4.09,0,-0.04,-0.16,0.33,1.322525189,0.164,-0.3,0.7,0.7,0.5204
Minnesota,26,0.462,22.5,25.2,4.84,0,-0.16,0.27,0.44,1.18588772,0.084,-0.3,0.57,0.71,0.4966
Ole Miss,12,0.769,40.8,22.6,4.42,17,1.1,0.77,1.98,1.224495577,0.088,0,0.62,0.58,0.4341
Mississippi State,26,0.692,34.4,23.2,4.74,0,0.83,0.58,0.79,1.246668295,0.109,-0.2,0.67,0.6,0.4401
Missouri,26,0.417,13.6,16.2,3.04,24,-0.82,0.84,-0.38,1.092858509,0.055,-0.1,0.57,0.53,0.4552
Navy,21,0.846,36.8,21.8,-1.55,0,1.33,0.08,0.71,1.201200456,0.14,1.5,0.67,0.58,0.5153
Nebraska,26,0.462,32.8,27.8,3.94,0,0.38,0.1,0.22,1.271168305,0.146,-0.9,0.71,0.63,0.5382
Nevada,26,0.538,26.2,26.8,-6.11,0,-0.4,-0.36,-0.32,1.154585842,0.131,0.8,0.38,0.54,0.4912
New Mexico,26,0.538,29.9,28.4,-5.84,0,-0.39,-0.46,-0.88,1.343833337,0.211,0.1,0.62,0.48,0.5358
New Mexico State,26,0.25,28.6,45,-5.29,0,-1,-1,-1.26,0,0.239,0.1,-1,-1,-1
North Carolina,10,0.786,40.7,24.5,1.09,0,0.98,0.22,1.79,1.319372622,0.11,0.3,0.92,0.81,0.3835
North Carolina State,26,0.538,33.2,25.8,0.83,0,0.53,0.06,-0.22,1.332861671,0.193,0.8,0.71,0.73,0.5567
North Texas,26,0.083,15.2,41.3,-2.91,0,-1.49,-1.06,-2.24,1.096549316,0.193,-0.5,0.69,0.54,0.4663
Northern Illinois,26,0.571,31.1,27.6,-1.95,0,-0.33,0.23,-0.09,1.221957999,0.088,0.1,0.68,0.81,0.4405
Northwestern,13,0.769,19.5,18.6,4.23,0,-0.68,0.99,-0.16,1.168418057,0.093,0,0.46,0.78,0.4572
Notre Dame,8,0.769,34.2,24.1,6.1,11,1.17,0.2,1.71,1.327643217,0.155,-0.5,0.56,0.85,0.5127
Ohio,26,0.615,27.5,25.3,-3.69,0,-0.38,0,-0.35,1.185580353,0.157,0.3,0.84,0.86,0.5774
Ohio State,7,0.923,35.7,15.1,3.81,1,0.63,0.96,1.91,1.198556282,0.072,0.2,0.82,0.72,0.4644
Oklahoma,4,0.846,43.5,22,4.38,19,1.08,0.94,1.96,1.306740851,0.089,0.7,0.73,0.61,0.4936
Oklahoma State,16,0.769,39.5,30.5,1.57,0,0.74,0.14,0.31,1.379581204,0.141,1.2,0.66,0.77,0.4909
Oregon,15,0.692,43,37.5,4.74,7,1.02,-0.14,0.69,1.265302551,0.127,0.3,0.66,0.49,0.4411
Oregon State,26,0.167,19,37,5.51,0,-0.49,-0.75,-1.72,1.168822961,0.219,-0.4,0.53,0.33,0.4411
Penn State,26,0.538,23.2,21.8,4.77,0,-0.09,0.57,1,1.293764156,0.057,0.3,0.8,0.66,0.5321
Pitt,26,0.615,28.2,26.1,3.78,0,0.25,0.06,-0.3,0,0.165,0.3,0.73,0.71,0.5288
Purdue,26,0.167,25.1,36.5,4.41,0,-0.18,-0.59,-1.97,1.163437128,0.203,-0.5,0.78,0.63,0.4833
Rice,26,0.417,26.1,35.8,-7.05,0,-0.35,-1.47,-2.28,1.191891476,0.289,-1.1,0.68,0.33,0.5917
Rutgers,26,0.333,27.1,34.9,3.1,0,-0.09,-0.94,-2.16,1.14033123,0.197,-0.2,0.47,0.54,0.4945
SMU,26,0.167,27.8,45.7,0.62,0,-0.09,-1.01,-1.4,1.346438722,0.26,-1,0.81,0.76,0.5852
San Diego State,26,0.786,32.1,16.4,-6.02,0,-0.12,0.53,0.61,1.155205439,0.11,1.3,0.57,0.75,0.537
San Jose State,26,0.462,27.9,27.2,-4.37,0,0.02,-0.68,-0.22,0,0.142,-0.4,0.8,0.6,0.5666
South Alabama,26,0.417,25,37.3,-3.72,0,-0.78,-0.47,-1.04,1.184642924,0.168,-0.5,0.51,0.36,0.4898
South Carolina,26,0.25,21.9,27.5,3.74,0,0.16,-0.24,-0.4,1.325036626,0.144,0.5,0.3,0.67,0.4752
South Florida,26,0.615,33.6,22.9,-0.74,0,0.27,0.36,0.74,1.265719489,0.139,0.8,0.36,0.79,0.4644
Southern Mississippi,26,0.643,39.9,25.6,-6.22,0,0.46,-0.1,1.39,1.508679419,0.154,-0.1,0.83,0.58,0.5317
Stanford,6,0.857,37.8,22.6,5.17,21,1.44,0.36,1.52,1.167740551,0.122,0.1,0.73,0.33,0.6006
Syracuse,26,0.333,27.3,31,3.91,0,-0.06,-0.34,-0.98,1.163512669,0.188,0.2,0.74,0.31,0.4897
Texas Christian,26,0.846,42.1,27.2,1.39,2,0.49,0.55,1.18,1.238711119,0.149,-0.2,0.87,0.5,0.4702
Temple,24,0.714,29.8,20.1,-1.63,0,-0.2,0.51,0.44,1.283549235,0.106,0.2,0.77,0.9,0.5437
Tennessee,23,0.692,35.2,20,3.1,25,0.79,0.57,0.5,1.193602505,0.107,0.4,0.76,0.76,0.5095
Texas,26,0.417,26.4,30.3,4.84,0,-0.37,0.38,-0.35,1.218099487,0.128,0.9,0.56,0.46,0.4877
Texas A&M,26,0.615,27.8,22,4.47,0,0.05,0.89,0.08,1.164565629,0.115,-0.3,0.56,0.64,0.4785
Texas State,26,0.25,26.9,39.2,-5.16,0,-0.69,-1.52,-1.77,1.252914072,0.221,-0.6,0.74,0.51,0.4895
Texas Tech,26,0.538,45.1,43.6,2.89,0,1.15,-0.8,-0.17,1.318480183,0.206,-0.1,0.8,0.83,0.4521
Toledo,26,0.833,35,20.8,-1.51,0,0.3,0.69,1.16,1.231311048,0.076,0.7,0.73,0.8,0.4906
Troy,26,0.333,27.9,28.3,-4.68,0,-0.59,-0.28,0.09,1.180123008,0.128,-0.1,0.7,0.74,0.4568
Tulane,26,0.25,19.7,36.3,-2.42,0,-0.98,-0.47,-1.09,1.341385747,0.154,0.1,0.74,0.55,0.4842
Tulsa,26,0.462,37.2,39.8,-2.05,0,0.12,-0.7,-0.61,1.306222316,0.196,0.3,0.94,0.57,0.4813
UCF,26,0,13.9,37.7,-0.68,0,-1.58,-1.11,-2.85,1.114959221,0.228,-1.5,0.51,0.26,0.4709
UCLA,26,0.615,32.2,26,4.27,13,0.38,0.42,1.13,1.279024484,0.074,0,0.62,0.62,0.416
Nevada-Las Vegas,26,0.25,28.6,33.7,-3.33,0,-0.51,-0.88,-1.25,1.258059788,0.185,-0.2,0.58,0.47,0.5356
USC,25,0.571,33.9,25.7,7.39,8,0.72,0.44,0.33,1.220235669,0.123,0.8,0.68,0.7,0.485
UTEP,26,0.417,20.7,32.9,-8.11,0,-1.23,-0.7,-1.8,1.184358929,0.27,-1.3,0.24,0.5,0.5408
UTSA,26,0.25,22.6,33.8,-6.27,0,-0.95,-0.52,-1.05,1.214374185,0.155,-0.1,0.35,0.48,0.4884
Utah,22,0.769,30.6,22.3,4.32,0,-0.03,0.82,-0.09,1.090450709,0.095,1,0.66,0.61,0.5593
Utah State,26,0.462,29,26.7,-1.92,0,0,0.09,0.43,1.271192278,0.102,-0.2,0.63,0.55,0.465
Vanderbilt,26,0.333,15.2,21,4.23,0,-0.95,0.99,-1.13,1.116898608,0.104,-0.6,0.74,0.91,0.5657
Virginia,26,0.333,25.8,32.2,4.14,0,-0.13,0.04,-0.94,1.249788208,0.205,-0.6,0.52,0.46,0.5576
Virginia Tech,26,0.538,31,26.3,1.65,0,-0.28,0.27,-0.49,1.16209603,0.141,0.1,0.78,0.72,0.5055
Wake Forest,26,0.25,17.4,24.6,3.55,0,-0.83,0.14,-1.31,1.280511729,0.167,-1.2,0.69,0.68,0.5147
Washington,26,0.538,30.6,18.8,4.27,0,-0.01,1.03,0.73,1.27598196,0.064,0.4,0.43,0.44,0.4801
Washington State,26,0.692,31.5,27.7,1.48,0,0.29,0.45,0.35,1.167512265,0.131,0.1,0.58,0.57,0.534
West Virginia,26,0.615,34,24.6,2.21,0,0.16,0.96,0.7,1.150703135,0.139,0.8,0.34,0.77,0.4907
Western Kentucky,26,0.857,44.3,25.9,-4.02,0,1.21,-0.01,1.67,1.301553798,0.125,1,0.74,0.79,0.4993
Western Michigan,26,0.615,36,28.3,-0.08,0,0.59,-0.28,-0.05,1.270248639,0.227,0.2,0.93,0.6,0.5864
Wisconsin,26,0.769,26.8,13.7,1.39,20,-0.03,0.85,1.04,1.078392024,0.083,0.2,0.7,0.76,0.5504
Wyoming,26,0.167,19,34,-3.53,0,-0.64,-1.01,-1.29,1.29965484,0.175,-1,0.3,0.46,0.4992
